,Posemo,Negemo,Work,Date,Status_id,length_messages
3224,1.0,2.0,2.0,2015-02-24 13:39:43,261858613983318_407677852734726,36
3225,9.0,7.0,,2015-02-24 13:39:16,261858613983318_407677726068072,131
3226,1.0,,3.0,2015-02-23 20:05:22,261858613983318_407416442760867,25
3227,,3.0,,2015-02-23 20:05:10,261858613983318_407416416094203,20
3228,1.0,1.0,,2015-02-23 20:04:47,261858613983318_407416356094209,26
3229,11.0,10.0,2.0,2015-02-23 20:04:22,261858613983318_407416206094224,321
3230,3.0,1.0,5.0,2015-02-23 20:03:20,261858613983318_407415946094250,56
3231,2.0,2.0,,2015-02-23 20:03:00,261858613983318_407415839427594,26
3232,,1.0,1.0,2015-02-23 20:02:38,261858613983318_407415786094266,23
3233,1.0,2.0,,2015-02-23 20:02:20,261858613983318_407415632760948,35
3234,5.0,1.0,,2015-02-23 20:02:09,261858613983318_407415606094284,49
3235,,,,2015-02-23 20:01:55,261858613983318_407415536094291,26
3236,,,,2015-02-23 20:01:41,261858613983318_407415472760964,7
3237,1.0,1.0,,2015-02-23 20:01:30,261858613983318_407415452760966,12
3238,6.0,,6.0,2015-02-23 20:01:18,261858613983318_407415416094303,73
3239,6.0,1.0,2.0,2015-02-23 20:00:51,261858613983318_407415356094309,106
3240,2.0,,,2015-02-23 20:00:24,261858613983318_407415236094321,17
3241,4.0,2.0,1.0,2015-02-23 20:00:05,261858613983318_407415182760993,58
3242,,3.0,,2015-02-23 19:59:51,261858613983318_407415136094331,40
3243,7.0,,,2015-02-23 19:59:31,261858613983318_407415052761006,86
3244,1.0,2.0,2.0,2015-02-23 19:59:06,261858613983318_407414866094358,31
3245,2.0,1.0,1.0,2015-02-23 19:58:51,261858613983318_407414816094363,32
3246,,1.0,,2015-02-23 19:58:24,261858613983318_407414712761040,15
3247,3.0,2.0,1.0,2015-02-23 19:58:12,261858613983318_407414642761047,64
3248,3.0,3.0,,2015-02-23 19:57:01,261858613983318_407414342761077,60
3249,3.0,1.0,,2015-02-22 15:24:34,261858613983318_406944506141394,64
3250,3.0,1.0,2.0,2015-02-22 15:23:44,261858613983318_406944366141408,42
3251,1.0,2.0,1.0,2015-02-22 15:23:23,261858613983318_406944302808081,36
3252,3.0,,1.0,2015-02-22 15:23:04,261858613983318_406944239474754,30
3253,2.0,,,2015-02-22 15:22:50,261858613983318_406944202808091,39
3254,4.0,6.0,2.0,2015-02-22 15:22:28,261858613983318_406944092808102,105
3255,3.0,2.0,,2015-02-22 15:21:58,261858613983318_406943989474779,115
3256,2.0,3.0,,2015-02-22 15:21:28,261858613983318_406943919474786,62
3257,,2.0,,2015-02-22 15:21:06,261858613983318_406943852808126,15
3258,,1.0,,2015-02-22 15:20:55,261858613983318_406943822808129,15
3259,6.0,1.0,7.0,2015-02-22 15:20:43,261858613983318_406943802808131,113
3260,15.0,15.0,8.0,2015-02-22 15:20:07,261858613983318_406942812808230,526
3261,2.0,3.0,,2015-02-22 15:18:51,261858613983318_406942612808250,62
3262,1.0,2.0,1.0,2015-02-22 15:18:34,261858613983318_406942542808257,71
3263,1.0,,,2015-02-22 15:18:18,261858613983318_406942486141596,57
3264,2.0,,,2015-02-22 15:18:04,261858613983318_406942472808264,21
3265,1.0,,2.0,2015-02-22 15:17:50,261858613983318_406942426141602,89
3266,,,,2015-02-22 15:15:36,261858613983318_406941856141659,54
3267,,1.0,1.0,2015-02-22 15:14:34,261858613983318_406941519475026,42
3268,3.0,,,2015-02-19 15:27:31,261858613983318_405629452939566,64
3269,6.0,9.0,2.0,2015-02-19 15:26:59,261858613983318_405629312939580,117
3270,2.0,1.0,2.0,2015-02-19 15:26:14,261858613983318_405629186272926,30
3271,3.0,,3.0,2015-02-19 15:26:01,261858613983318_405629149606263,63
3272,3.0,2.0,5.0,2015-02-19 15:25:37,261858613983318_405629066272938,100
3273,5.0,6.0,,2015-02-19 15:25:09,261858613983318_405628936272951,94
3274,2.0,,,2015-02-19 15:24:03,261858613983318_405628672939644,81
3275,7.0,15.0,4.0,2015-02-19 15:23:26,261858613983318_405628519606326,221
3276,,,,2015-02-18 23:48:37,261858613983318_405373546298490,10
3277,3.0,5.0,2.0,2015-02-18 23:48:26,261858613983318_405373482965163,114
3278,,3.0,,2015-02-18 23:47:56,261858613983318_405373362965175,31
3279,11.0,2.0,12.0,2015-02-18 23:47:43,261858613983318_405373322965179,128
3280,,,,2015-02-18 23:47:15,261858613983318_405373262965185,7
3281,3.0,,,2015-02-18 23:47:02,261858613983318_405373236298521,85
3282,1.0,,1.0,2015-02-18 23:46:41,261858613983318_405373149631863,20
3283,2.0,,1.0,2015-02-18 23:46:28,261858613983318_405373109631867,13
3284,9.0,3.0,8.0,2015-02-18 23:46:11,261858613983318_405373056298539,285
3285,11.0,11.0,2.0,2015-02-18 23:45:05,261858613983318_405372869631891,197
3286,7.0,1.0,3.0,2015-02-18 23:44:19,261858613983318_405372762965235,82
3287,2.0,3.0,,2015-02-18 23:44:00,261858613983318_405372676298577,41
3288,3.0,,1.0,2015-02-18 23:43:47,261858613983318_405372636298581,37
3289,,2.0,1.0,2015-02-18 23:43:02,261858613983318_405372486298596,14
3290,1.0,2.0,,2015-02-18 23:42:51,261858613983318_405372426298602,27
3291,2.0,1.0,1.0,2015-02-18 23:42:30,261858613983318_405372359631942,51
3292,,,1.0,2015-02-18 23:42:01,261858613983318_405372319631946,22
3293,,1.0,1.0,2015-02-18 23:41:47,261858613983318_405372269631951,32
3294,,,,2015-02-18 23:41:34,261858613983318_405372192965292,9
3295,7.0,2.0,,2015-02-18 23:41:17,261858613983318_405372139631964,107
3296,4.0,,1.0,2015-02-18 23:40:52,261858613983318_405372059631972,49
3297,2.0,,,2015-02-18 23:40:37,261858613983318_405372019631976,39
3298,1.0,,,2015-02-18 23:40:17,261858613983318_405371986298646,30
3299,,1.0,,2015-02-18 23:39:28,261858613983318_405371842965327,6
3300,2.0,1.0,,2015-02-16 17:26:48,261858613983318_404516036384241,38
3301,1.0,2.0,,2015-02-16 17:25:55,261858613983318_404515883050923,25
3302,3.0,3.0,2.0,2015-02-16 17:24:49,261858613983318_404515613050950,87
3303,,1.0,1.0,2015-02-16 17:24:23,261858613983318_404515563050955,22
3304,2.0,1.0,,2015-02-16 17:20:18,261858613983318_404514783051033,42
3305,1.0,,,2015-02-16 17:16:58,261858613983318_404514166384428,26
3306,31.0,7.0,25.0,2015-02-16 17:15:23,261858613983318_404513889717789,609
3307,17.0,2.0,12.0,2015-02-16 17:13:34,261858613983318_404513643051147,191
3308,1.0,3.0,,2015-02-16 17:12:49,261858613983318_404513536384491,14
3309,12.0,9.0,2.0,2015-02-16 17:11:50,261858613983318_404513396384505,212
3310,7.0,6.0,,2015-02-16 17:10:24,261858613983318_404513219717856,212
3311,1.0,1.0,,2015-02-16 17:09:19,261858613983318_404513029717875,41
3312,1.0,,1.0,2015-02-16 17:08:53,261858613983318_404512919717886,19
3313,,2.0,,2015-02-16 17:08:37,261858613983318_404512866384558,28
3314,3.0,,1.0,2015-02-16 17:08:14,261858613983318_404512799717898,56
3315,2.0,1.0,8.0,2015-02-16 17:05:33,261858613983318_404512389717939,53
3316,2.0,,2.0,2015-02-16 17:05:05,261858613983318_404512303051281,81
3317,,1.0,1.0,2015-02-16 17:04:38,261858613983318_404512223051289,17
3318,1.0,,1.0,2015-02-16 17:04:28,261858613983318_404512123051299,10
3319,1.0,,,2015-02-16 17:04:15,261858613983318_404512049717973,16
3320,,1.0,1.0,2015-02-16 17:04:01,261858613983318_404511983051313,15
3321,,2.0,,2015-02-16 17:03:47,261858613983318_404511963051315,36
3322,4.0,1.0,2.0,2015-02-16 17:03:27,261858613983318_404511856384659,46
3323,2.0,1.0,,2015-02-16 17:03:13,261858613983318_404511826384662,19
3324,3.0,4.0,,2015-02-16 17:01:09,261858613983318_404511423051369,52
3325,,,1.0,2015-02-16 17:00:22,261858613983318_404511359718042,13
3326,,2.0,,2015-02-13 18:06:50,261858613983318_403145963187915,21
3327,2.0,,3.0,2015-02-13 18:02:04,261858613983318_403145006521344,24
3328,1.0,1.0,,2015-02-13 18:01:29,261858613983318_403144866521358,81
3329,14.0,1.0,,2015-02-13 18:00:29,261858613983318_403144663188045,124
3330,5.0,7.0,1.0,2015-02-13 18:00:04,261858613983318_403144589854719,108
3331,5.0,1.0,,2015-02-13 17:59:24,261858613983318_403144439854734,55
3332,4.0,1.0,1.0,2015-02-13 17:59:11,261858613983318_403144406521404,35
3333,1.0,1.0,,2015-02-13 17:58:48,261858613983318_403144349854743,15
3334,2.0,,1.0,2015-02-13 17:58:27,261858613983318_403144306521414,17
3335,3.0,1.0,1.0,2015-02-13 17:58:14,261858613983318_403142913188220,26
3336,1.0,,9.0,2015-02-13 17:58:01,261858613983318_403141936521651,100
3337,,1.0,4.0,2015-02-13 17:57:34,261858613983318_403141843188327,51
3338,3.0,,,2015-02-13 17:57:16,261858613983318_403141779855000,46
3339,,1.0,,2015-02-13 17:56:46,261858613983318_403141713188340,36
3340,4.0,4.0,3.0,2015-02-13 17:56:31,261858613983318_403141679855010,79
3341,2.0,6.0,,2015-02-13 17:56:13,261858613983318_403141633188348,43
3342,5.0,2.0,3.0,2015-02-13 17:55:54,261858613983318_403141579855020,78
3343,3.0,4.0,,2015-02-13 17:55:36,261858613983318_403141523188359,53
3344,3.0,,,2015-02-13 17:55:21,261858613983318_403141469855031,12
3345,,2.0,,2015-02-13 17:55:11,261858613983318_403141436521701,22
3346,,,,2015-02-13 17:55:00,261858613983318_403141406521704,17
3347,1.0,,,2015-02-13 17:54:47,261858613983318_403141373188374,20
3348,2.0,4.0,5.0,2015-02-13 17:54:06,261858613983318_403141176521727,85
3349,6.0,3.0,,2015-02-12 19:52:11,261858613983318_402739536561891,65
3350,1.0,2.0,,2015-02-12 19:51:34,261858613983318_402739456561899,35
3351,5.0,,1.0,2015-02-12 19:51:24,261858613983318_402739409895237,44
3352,6.0,,3.0,2015-02-12 19:51:11,261858613983318_402739359895242,81
3353,2.0,2.0,,2015-02-12 19:50:50,261858613983318_402739259895252,40
3354,5.0,4.0,2.0,2015-02-12 19:50:31,261858613983318_402739209895257,108
3355,,,,2015-02-12 19:50:16,261858613983318_402739189895259,9
3356,,,,2015-02-12 19:49:58,261858613983318_402739123228599,11
3357,2.0,3.0,,2015-02-12 19:47:56,261858613983318_402738499895328,43
3358,4.0,,,2015-02-12 19:47:39,261858613983318_402738389895339,70
3359,,1.0,2.0,2015-02-12 19:47:18,261858613983318_402738203228691,17
3360,9.0,1.0,,2015-02-12 19:47:01,261858613983318_402738093228702,202
3361,3.0,3.0,4.0,2015-02-12 19:46:13,261858613983318_402737936562051,124
3362,6.0,1.0,1.0,2015-02-12 19:45:37,261858613983318_402737849895393,96
3363,2.0,2.0,,2015-02-12 19:45:01,261858613983318_402737746562070,38
3364,3.0,5.0,9.0,2015-02-12 19:44:43,261858613983318_402737699895408,119
3365,3.0,,,2015-02-12 19:43:48,261858613983318_402737539895424,31
3366,1.0,1.0,2.0,2015-02-12 19:43:27,261858613983318_402737453228766,43
3367,1.0,,,2015-02-12 19:43:06,261858613983318_402737359895442,37
3368,1.0,,,2015-02-12 19:42:49,261858613983318_402737316562113,17
3369,1.0,1.0,1.0,2015-02-12 19:42:30,261858613983318_402737269895451,21
3370,3.0,2.0,3.0,2015-02-12 19:42:12,261858613983318_402737209895457,63
3371,2.0,1.0,2.0,2015-02-12 19:41:53,261858613983318_402737159895462,74
3372,2.0,1.0,,2015-02-12 19:40:48,261858613983318_402736829895495,76
3373,1.0,3.0,2.0,2015-02-12 19:40:17,261858613983318_402736753228836,44
3374,4.0,1.0,,2015-02-12 19:40:06,261858613983318_402736699895508,34
3375,6.0,3.0,1.0,2015-02-12 19:39:11,261858613983318_402736473228864,70
3376,6.0,3.0,,2015-02-11 21:31:22,261858613983318_402365499932628,64
3377,7.0,2.0,3.0,2015-02-11 21:25:04,261858613983318_402364036599441,68
3378,,1.0,1.0,2015-02-11 21:24:48,261858613983318_402363863266125,16
3379,,,2.0,2015-02-11 21:23:25,261858613983318_402363543266157,20
3380,4.0,,,2015-02-11 21:22:41,261858613983318_402363413266170,75
3381,2.0,2.0,,2015-02-11 21:21:49,261858613983318_402363273266184,29
3382,17.0,9.0,1.0,2015-02-11 21:21:19,261858613983318_402363166599528,341
3383,4.0,5.0,,2015-02-11 21:20:12,261858613983318_402362969932881,53
3384,,1.0,1.0,2015-02-11 21:19:54,261858613983318_402362949932883,36
3385,5.0,5.0,4.0,2015-02-11 21:18:55,261858613983318_402362759932902,137
3386,4.0,2.0,10.0,2015-02-11 21:16:48,261858613983318_402362283266283,161
3387,,,,2015-02-11 21:15:42,261858613983318_402362063266305,12
3388,3.0,,,2015-02-11 21:14:32,261858613983318_402361896599655,25
3389,1.0,,,2015-02-11 21:14:01,261858613983318_402361823266329,34
3390,4.0,13.0,2.0,2015-02-11 21:13:43,261858613983318_402361786599666,191
3391,1.0,2.0,2.0,2015-02-11 21:12:31,261858613983318_402361496599695,45
3392,1.0,,,2015-02-11 21:12:14,261858613983318_402361426599702,26
3393,1.0,1.0,1.0,2015-02-11 21:12:01,261858613983318_402361393266372,9
3394,,,,2015-02-11 21:11:37,261858613983318_402361333266378,15
3395,3.0,2.0,,2015-02-11 21:06:47,261858613983318_402360319933146,80
3396,8.0,10.0,4.0,2015-02-11 21:06:32,261858613983318_402360269933151,281
3397,2.0,1.0,3.0,2015-02-09 20:11:47,261858613983318_401611430008035,52
3398,3.0,7.0,3.0,2015-02-09 20:11:32,261858613983318_401611363341375,54
3399,4.0,1.0,,2015-02-09 20:09:59,261858613983318_401610980008080,108
3400,1.0,1.0,2.0,2015-02-09 20:09:33,261858613983318_401610893341422,37
3401,1.0,1.0,5.0,2015-02-09 20:09:01,261858613983318_401610796674765,49
3402,2.0,1.0,1.0,2015-02-09 20:08:38,261858613983318_401610730008105,56
3403,5.0,6.0,,2015-02-09 20:08:20,261858613983318_401610696674775,100
3404,1.0,1.0,5.0,2015-02-09 20:08:06,261858613983318_401610666674778,57
3405,4.0,,,2015-02-09 20:05:35,261858613983318_401610270008151,15
3406,6.0,10.0,,2015-02-09 20:05:16,261858613983318_401610206674824,255
3407,16.0,1.0,16.0,2015-02-09 20:04:59,261858613983318_401610136674831,377
3408,,3.0,,2015-02-09 20:04:29,261858613983318_401610040008174,41
3409,,,1.0,2015-02-09 18:24:45,261858613983318_401588420010336,20
3410,11.0,8.0,4.0,2015-02-09 18:24:31,261858613983318_401588366677008,298
3411,14.0,5.0,1.0,2015-02-09 18:22:43,261858613983318_401587910010387,318
3412,3.0,,1.0,2015-02-09 18:21:58,261858613983318_401587700010408,22
3413,,1.0,1.0,2015-02-09 18:21:36,261858613983318_401587600010418,14
3414,1.0,,,2015-02-09 18:21:20,261858613983318_401587523343759,22
3415,1.0,,,2015-02-09 18:19:54,261858613983318_401587100010468,25
3416,4.0,1.0,,2015-02-09 02:17:36,261858613983318_401225093380002,87
3417,8.0,1.0,,2015-02-09 02:17:07,261858613983318_401224996713345,163
3418,,,,2015-02-09 02:15:45,261858613983318_401224676713377,17
3419,3.0,5.0,5.0,2015-02-09 02:14:43,261858613983318_401224496713395,55
3420,4.0,5.0,1.0,2015-02-09 02:14:21,261858613983318_401224420046736,173
3421,2.0,1.0,1.0,2015-02-09 02:13:41,261858613983318_401224270046751,27
3422,8.0,6.0,1.0,2015-02-09 02:13:01,261858613983318_401224180046760,226
3423,2.0,1.0,,2015-02-09 02:12:27,261858613983318_401224110046767,34
3424,1.0,,,2015-02-09 02:12:11,261858613983318_401224076713437,21
3425,2.0,,,2015-02-09 02:11:57,261858613983318_401224023380109,28
3426,2.0,1.0,,2015-02-08 16:03:43,261858613983318_401063386729506,59
3427,,,,2015-02-08 16:03:25,261858613983318_401063300062848,14
3428,1.0,,,2015-02-08 16:02:10,261858613983318_401063000062878,12
3429,,1.0,,2015-02-08 16:01:43,261858613983318_401062883396223,23
3430,6.0,,1.0,2015-02-08 16:00:28,261858613983318_401062586729586,107
3431,3.0,3.0,,2015-02-08 15:59:58,261858613983318_401062380062940,40
3432,2.0,1.0,,2015-02-08 15:59:15,261858613983318_401062213396290,46
3433,12.0,6.0,1.0,2015-02-08 15:58:54,261858613983318_401062136729631,159
3434,2.0,1.0,6.0,2015-02-08 15:58:20,261858613983318_401062030062975,89
3435,12.0,3.0,,2015-02-08 15:57:50,261858613983318_401061910062987,141
3436,1.0,4.0,1.0,2015-02-08 15:57:05,261858613983318_401061736729671,123
3437,,,1.0,2015-02-08 15:56:36,261858613983318_401061626729682,18
3438,,1.0,,2015-02-08 15:56:21,261858613983318_401061576729687,18
3439,2.0,1.0,1.0,2015-02-08 15:56:06,261858613983318_401061523396359,19
3440,2.0,,,2015-02-08 15:55:46,261858613983318_401061466729698,14
3441,2.0,,,2015-02-08 15:55:29,261858613983318_401061393396372,57
3442,1.0,2.0,,2015-02-08 15:55:10,261858613983318_401061300063048,35
3443,,2.0,1.0,2015-02-08 15:54:24,261858613983318_401061143396397,55
3444,,1.0,3.0,2015-02-08 15:54:09,261858613983318_401061100063068,12
3445,,2.0,,2015-02-08 15:53:55,261858613983318_401061060063072,16
3446,1.0,,1.0,2015-02-08 15:53:41,261858613983318_401060990063079,23
3447,,,,2015-02-08 15:53:24,261858613983318_401060940063084,18
3448,1.0,,,2015-02-08 15:52:04,261858613983318_401060620063116,15
3449,2.0,1.0,,2015-02-07 19:32:13,261858613983318_400750190094159,33
3450,,1.0,1.0,2015-02-07 19:31:35,261858613983318_400750143427497,26
3451,1.0,1.0,,2015-02-07 19:29:07,261858613983318_400749586760886,38
3452,8.0,7.0,,2015-02-07 19:28:44,261858613983318_400749543427557,123
3453,,1.0,2.0,2015-02-07 19:28:27,261858613983318_400749493427562,59
3454,4.0,8.0,6.0,2015-02-07 19:28:12,261858613983318_400749466760898,209
3455,5.0,2.0,7.0,2015-02-07 19:27:32,261858613983318_400749243427587,74
3456,5.0,5.0,1.0,2015-02-07 19:26:51,261858613983318_400749053427606,130
3457,2.0,1.0,1.0,2015-02-07 19:26:05,261858613983318_400748960094282,50
3458,2.0,1.0,,2015-02-07 19:25:37,261858613983318_400748923427619,56
3459,2.0,3.0,,2015-02-07 19:24:56,261858613983318_400748736760971,40
3460,,,1.0,2015-02-07 19:24:42,261858613983318_400748716760973,22
3461,2.0,,1.0,2015-02-07 19:24:25,261858613983318_400748666760978,52
3462,2.0,1.0,,2015-02-07 19:24:11,261858613983318_400748623427649,16
3463,2.0,2.0,1.0,2015-02-07 19:23:56,261858613983318_400748606760984,58
3464,2.0,2.0,3.0,2015-02-07 19:23:39,261858613983318_400748553427656,33
3465,8.0,,4.0,2015-02-07 19:22:59,261858613983318_400748440094334,122
3466,3.0,2.0,1.0,2015-02-07 19:22:28,261858613983318_400748276761017,77
3467,2.0,1.0,1.0,2015-02-07 19:21:54,261858613983318_400748176761027,33
3468,10.0,8.0,4.0,2015-02-07 19:20:54,261858613983318_400747996761045,319
3469,,2.0,,2015-02-05 01:48:28,261858613983318_399617826874062,20
3470,4.0,2.0,,2015-02-05 01:46:41,261858613983318_399617480207430,126
3471,1.0,3.0,2.0,2015-02-05 01:46:24,261858613983318_399617460207432,79
3472,2.0,,4.0,2015-02-05 01:43:09,261858613983318_399616600207518,57
3473,3.0,2.0,1.0,2015-02-05 01:42:56,261858613983318_399616510207527,33
3474,14.0,7.0,,2015-02-05 01:42:42,261858613983318_399616446874200,187
3475,5.0,1.0,4.0,2015-02-04 18:38:00,261858613983318_399526483549863,103
3476,6.0,4.0,1.0,2015-02-04 18:37:35,261858613983318_399526410216537,60
3477,1.0,1.0,2.0,2015-02-04 18:37:18,261858613983318_399526370216541,69
3478,1.0,,,2015-02-04 18:35:51,261858613983318_399526206883224,13
3479,2.0,,1.0,2015-02-04 18:35:35,261858613983318_399526166883228,45
3480,5.0,,2.0,2015-02-04 18:35:13,261858613983318_399526090216569,52
3481,3.0,5.0,,2015-02-04 18:34:32,261858613983318_399525940216584,101
3482,2.0,,1.0,2015-02-04 18:34:05,261858613983318_399525763549935,21
3483,2.0,2.0,,2015-02-04 18:33:29,261858613983318_399525660216612,46
3484,1.0,3.0,1.0,2015-02-04 18:32:53,261858613983318_399525556883289,53
3485,2.0,1.0,1.0,2015-02-04 18:32:36,261858613983318_399525486883296,34
3486,42.0,16.0,4.0,2015-02-04 18:32:14,261858613983318_399525420216636,712
3487,,1.0,,2015-02-04 18:31:52,261858613983318_399525380216640,26
3488,,,,2015-02-04 18:31:35,261858613983318_399525356883309,14
3489,2.0,,,2015-02-04 17:55:52,261858613983318_399518053550706,29
3490,3.0,5.0,1.0,2015-02-04 17:55:23,261858613983318_399517993550712,78
3491,7.0,5.0,2.0,2015-02-04 17:54:48,261858613983318_399517306884114,174
3492,19.0,2.0,2.0,2015-02-04 17:53:26,261858613983318_399517030217475,221
3493,1.0,,,2015-02-04 17:52:41,261858613983318_399516883550823,15
3494,7.0,4.0,1.0,2015-02-04 17:49:11,261858613983318_399516240217554,159
3495,,2.0,,2015-02-04 17:48:06,261858613983318_399516140217564,9
3496,,,,2015-02-04 17:47:55,261858613983318_399516113550900,6
3497,,1.0,,2015-02-04 17:47:41,261858613983318_399516100217568,19
3498,,,,2015-02-04 17:47:28,261858613983318_399516076884237,17
3499,5.0,5.0,,2015-02-04 17:45:53,261858613983318_399515800217598,99
3500,1.0,1.0,,2015-02-04 17:45:31,261858613983318_399515763550935,79
3501,,,,2015-02-04 17:45:17,261858613983318_399515730217605,16
3502,,1.0,,2015-02-04 17:44:46,261858613983318_399515626884282,17
3503,3.0,4.0,3.0,2015-02-04 17:44:31,261858613983318_399515576884287,61
3504,4.0,1.0,,2015-02-04 17:44:20,261858613983318_399515523550959,58
3505,6.0,8.0,1.0,2015-02-04 17:44:00,261858613983318_399515476884297,120
3506,9.0,3.0,4.0,2015-02-04 17:43:38,261858613983318_399515366884308,195
3507,,2.0,2.0,2015-02-04 17:42:58,261858613983318_399515240217654,33
3508,4.0,7.0,1.0,2015-02-04 17:42:43,261858613983318_399515216884323,157
3509,1.0,,,2015-02-04 17:41:47,261858613983318_399514896884355,25
3510,2.0,,,2015-02-02 23:19:51,261858613983318_398768026959042,36
3511,2.0,6.0,6.0,2015-02-02 23:18:18,261858613983318_398767776959067,134
3512,3.0,6.0,1.0,2015-02-02 23:17:53,261858613983318_398767720292406,83
3513,2.0,4.0,,2015-02-02 23:17:35,261858613983318_398767650292413,89
3514,2.0,1.0,1.0,2015-02-02 23:17:19,261858613983318_398767600292418,26
3515,,1.0,1.0,2015-02-02 23:17:01,261858613983318_398767556959089,40
3516,5.0,,,2015-02-02 23:16:09,261858613983318_398767370292441,76
3517,1.0,,1.0,2015-02-02 23:15:51,261858613983318_398767296959115,12
3518,1.0,,,2015-02-02 23:15:40,261858613983318_398767166959128,4
3519,1.0,1.0,1.0,2015-02-02 23:15:27,261858613983318_398766826959162,18
3520,3.0,,1.0,2015-02-02 23:15:13,261858613983318_398766666959178,30
3521,7.0,5.0,1.0,2015-02-02 23:14:45,261858613983318_398766603625851,236
3522,,,,2015-02-02 23:14:04,261858613983318_398766470292531,23
3523,8.0,,,2015-02-02 23:13:50,261858613983318_398766433625868,88
3524,2.0,,,2015-02-02 23:13:36,261858613983318_398766366959208,28
3525,4.0,,1.0,2015-02-02 23:13:16,261858613983318_398766296959215,49
3526,,,,2015-02-02 23:12:37,261858613983318_398766183625893,17
3527,2.0,2.0,,2015-02-01 18:37:25,261858613983318_398341550335023,54
3528,,1.0,,2015-02-01 18:36:43,261858613983318_398341353668376,31
3529,,2.0,2.0,2015-02-01 18:36:12,261858613983318_398341283668383,29
3530,,1.0,,2015-02-01 18:34:41,261858613983318_398340917001753,27
3531,,1.0,1.0,2015-02-01 18:33:59,261858613983318_398340753668436,32
3532,3.0,,,2015-02-01 18:33:39,261858613983318_398340697001775,26
3533,1.0,,,2015-02-01 18:33:10,261858613983318_398340620335116,20
3534,1.0,2.0,2.0,2015-02-01 18:31:05,261858613983318_398340227001822,41
3535,1.0,,,2015-02-01 18:30:48,261858613983318_398340177001827,19
3536,1.0,1.0,,2015-02-01 18:30:35,261858613983318_398340127001832,74
3537,3.0,,,2015-02-01 18:30:12,261858613983318_398340073668504,23
3538,7.0,9.0,,2015-02-01 18:29:56,261858613983318_398340000335178,178
3539,7.0,1.0,,2015-02-01 18:29:25,261858613983318_398339883668523,56
3540,6.0,3.0,2.0,2015-02-01 18:28:28,261858613983318_398339627001882,110
3541,8.0,5.0,1.0,2015-02-01 18:27:55,261858613983318_398339517001893,85
3542,2.0,,,2015-02-01 18:27:41,261858613983318_398338107002034,23
3543,1.0,2.0,1.0,2015-02-01 18:27:13,261858613983318_398337877002057,102
3544,4.0,1.0,,2015-02-01 18:26:48,261858613983318_398337770335401,49
3545,,3.0,,2015-02-01 18:26:27,261858613983318_398337710335407,21
3546,,1.0,,2015-02-01 18:26:14,261858613983318_398337673668744,15
3547,1.0,,1.0,2015-02-01 18:26:03,261858613983318_398337610335417,28
3548,2.0,2.0,,2015-02-01 18:25:51,261858613983318_398337537002091,17
3549,6.0,1.0,,2015-01-31 00:57:00,261858613983318_397668377069007,69
3550,7.0,1.0,2.0,2015-01-31 00:56:02,261858613983318_397668163735695,119
3551,3.0,1.0,2.0,2015-01-31 00:54:22,261858613983318_397667953735716,43
3552,4.0,4.0,8.0,2015-01-31 00:53:39,261858613983318_397667813735730,153
3553,4.0,4.0,2.0,2015-01-31 00:53:01,261858613983318_397667633735748,78
3554,2.0,3.0,,2015-01-31 00:52:33,261858613983318_397667567069088,90
3555,5.0,1.0,2.0,2015-01-31 00:52:12,261858613983318_397667500402428,137
3556,,,3.0,2015-01-31 00:51:49,261858613983318_397667410402437,65
3557,1.0,,,2015-01-31 00:51:15,261858613983318_397667313735780,49
3558,4.0,5.0,1.0,2015-01-31 00:50:52,261858613983318_397667223735789,87
3559,2.0,4.0,1.0,2015-01-31 00:50:18,261858613983318_397667113735800,59
3560,1.0,,1.0,2015-01-31 00:50:03,261858613983318_397667077069137,52
3561,7.0,6.0,,2015-01-31 00:49:44,261858613983318_397667023735809,220
3562,11.0,5.0,6.0,2015-01-31 00:48:58,261858613983318_397666807069164,134
3563,,,,2015-01-31 00:48:39,261858613983318_397666760402502,17
3564,18.0,13.0,5.0,2015-01-31 00:47:26,261858613983318_397666537069191,387
3565,14.0,6.0,1.0,2015-01-28 12:45:46,261858613983318_396672437168601,183
3566,,2.0,1.0,2015-01-28 12:45:32,261858613983318_396672347168610,31
3567,,1.0,,2015-01-28 12:45:06,261858613983318_396672220501956,10
3568,2.0,1.0,,2015-01-28 12:44:53,261858613983318_396672103835301,18
3569,,1.0,,2015-01-28 12:43:24,261858613983318_396671283835383,61
3570,1.0,1.0,,2015-01-28 12:42:21,261858613983318_396671063835405,44
3571,1.0,1.0,,2015-01-28 12:42:03,261858613983318_396670970502081,21
3572,3.0,1.0,,2015-01-28 12:41:48,261858613983318_396670877168757,33
3573,1.0,,2.0,2015-01-28 12:41:23,261858613983318_396670733835438,26
3574,1.0,7.0,2.0,2015-01-28 12:40:51,261858613983318_396670613835450,106
3575,3.0,3.0,5.0,2015-01-28 12:40:17,261858613983318_396670397168805,55
3576,1.0,,,2015-01-28 12:40:02,261858613983318_396670360502142,21
3577,5.0,4.0,2.0,2015-01-28 12:39:44,261858613983318_396670300502148,58
3578,2.0,5.0,1.0,2015-01-27 14:39:04,261858613983318_396282700540908,109
3579,12.0,2.0,3.0,2015-01-27 14:38:25,261858613983318_396282450540933,157
3580,4.0,3.0,,2015-01-27 14:37:55,261858613983318_396282343874277,134
3581,,,1.0,2015-01-27 14:37:03,261858613983318_396282130540965,16
