,Posemo,Negemo,Work,Date,Status_id,length_messages
735,2.0,,,2013-11-12 22:30:37,496760523694278_610708495632813,32
736,,4.0,,2013-11-12 16:31:42,496760523694278_610608638976132,26
737,2.0,1.0,1.0,2013-11-12 16:31:30,496760523694278_610608578976138,28
738,,1.0,,2013-11-12 16:31:03,496760523694278_610608492309480,65
739,14.0,9.0,15.0,2013-11-12 16:28:24,496760523694278_610607822309547,463
740,2.0,1.0,,2013-11-12 16:27:10,496760523694278_610607472309582,40
741,6.0,2.0,4.0,2013-11-12 16:27:04,496760523694278_610607462309583,110
742,2.0,5.0,6.0,2013-11-12 16:25:57,496760523694278_610607142309615,139
743,1.0,1.0,,2013-11-12 16:23:49,496760523694278_610606482309681,39
744,,2.0,,2013-11-12 16:23:39,496760523694278_610606442309685,35
745,2.0,3.0,,2013-11-12 16:22:50,496760523694278_610606125643050,97
746,1.0,1.0,,2013-11-12 16:22:32,496760523694278_610606065643056,40
747,4.0,1.0,2.0,2013-11-12 16:22:25,496760523694278_610606012309728,115
748,2.0,,3.0,2013-11-12 16:21:54,496760523694278_610605912309738,53
749,8.0,3.0,1.0,2013-11-12 16:21:48,496760523694278_610605855643077,180
750,2.0,3.0,5.0,2013-11-12 16:21:38,496760523694278_610605748976421,58
751,1.0,,1.0,2013-11-12 16:21:10,496760523694278_610605535643109,40
752,7.0,2.0,3.0,2013-11-12 16:20:53,496760523694278_610605382309791,132
753,3.0,,,2013-11-12 16:20:45,496760523694278_610605328976463,110
754,,7.0,,2013-11-12 16:20:40,496760523694278_610605312309798,71
755,1.0,,,2013-11-12 03:37:07,496760523694278_610399948997001,10
756,,5.0,2.0,2013-11-12 02:03:03,496760523694278_610353755668287,47
757,44.0,18.0,44.0,2013-11-12 02:02:03,496760523694278_610353155668347,736
758,3.0,1.0,3.0,2013-11-12 01:36:18,496760523694278_610338169003179,43
759,6.0,1.0,1.0,2013-11-12 01:35:55,496760523694278_610337992336530,100
760,1.0,1.0,,2013-11-12 01:34:57,496760523694278_610337852336544,15
761,5.0,2.0,1.0,2013-11-12 01:34:49,496760523694278_610337842336545,101
762,,,,2013-11-12 01:34:06,496760523694278_610337769003219,16
763,2.0,2.0,,2013-11-12 01:33:56,496760523694278_610337762336553,34
764,,2.0,,2013-11-12 01:33:44,496760523694278_610337722336557,5
765,8.0,1.0,3.0,2013-11-12 01:33:39,496760523694278_610337712336558,94
766,2.0,6.0,,2013-11-12 01:33:16,496760523694278_610337665669896,125
767,,,1.0,2013-11-12 01:33:01,496760523694278_610337632336566,42
768,3.0,,3.0,2013-11-12 01:32:56,496760523694278_610337619003234,83
769,11.0,2.0,,2013-11-12 01:32:25,496760523694278_610337579003238,270
770,3.0,,,2013-11-12 01:32:13,496760523694278_610337559003240,49
771,,,,2013-11-12 01:32:04,496760523694278_610337542336575,14
772,5.0,7.0,1.0,2013-11-12 01:31:50,496760523694278_610337522336577,144
773,5.0,10.0,2.0,2013-11-12 01:31:41,496760523694278_610337485669914,211
774,1.0,2.0,,2013-11-12 01:31:28,496760523694278_610337472336582,40
775,2.0,1.0,,2013-11-12 01:31:22,496760523694278_610337459003250,30
776,4.0,8.0,7.0,2013-11-11 22:46:05,496760523694278_610305609006435,284
777,1.0,,3.0,2013-11-11 22:43:23,496760523694278_610305025673160,40
778,1.0,,,2013-11-11 22:42:50,496760523694278_610304942339835,11
779,1.0,,,2013-11-11 22:42:42,496760523694278_610304912339838,21
780,1.0,3.0,2.0,2013-11-11 22:42:31,496760523694278_610304875673175,36
781,1.0,6.0,1.0,2013-11-11 22:42:14,496760523694278_610304835673179,36
782,3.0,2.0,4.0,2013-11-11 22:41:44,496760523694278_610304779006518,53
783,1.0,,2.0,2013-11-11 22:41:21,496760523694278_610304725673190,36
784,,2.0,,2013-11-11 22:39:47,496760523694278_610304449006551,53
785,2.0,1.0,1.0,2013-11-11 22:39:32,496760523694278_610304429006553,48
786,3.0,,,2013-11-11 22:39:13,496760523694278_610304379006558,14
787,,1.0,,2013-11-11 22:39:06,496760523694278_610304362339893,10
788,10.0,4.0,2.0,2013-11-11 22:38:57,496760523694278_610304339006562,240
789,,,,2013-11-11 22:38:39,496760523694278_610304282339901,8
790,2.0,1.0,,2013-11-11 22:38:27,496760523694278_610304262339903,25
791,6.0,3.0,,2013-11-11 22:38:19,496760523694278_610304232339906,101
792,,,1.0,2013-11-11 22:38:10,496760523694278_610304192339910,39
793,1.0,,,2013-11-11 21:33:54,496760523694278_610289215674741,67
794,,,,2013-11-11 21:33:35,496760523694278_610289169008079,16
795,8.0,15.0,8.0,2013-11-11 21:33:19,496760523694278_610289139008082,153
796,,,,2013-11-11 21:33:13,496760523694278_610289112341418,15
797,,1.0,,2013-11-11 21:33:07,496760523694278_610289089008087,19
798,4.0,2.0,2.0,2013-11-11 21:33:00,496760523694278_610289069008089,96
799,,,1.0,2013-11-11 21:32:45,496760523694278_610289035674759,17
800,,1.0,,2013-11-11 21:05:17,496760523694278_610283065675356,20
801,9.0,4.0,1.0,2013-11-11 21:05:06,496760523694278_610283022342027,155
802,,,,2013-11-11 21:04:54,496760523694278_610282992342030,15
803,4.0,2.0,2.0,2013-11-11 21:04:46,496760523694278_610282969008699,99
804,4.0,2.0,5.0,2013-11-11 21:03:57,496760523694278_610282752342054,75
805,1.0,2.0,5.0,2013-11-11 21:03:44,496760523694278_610282675675395,78
806,9.0,7.0,4.0,2013-11-11 21:03:38,496760523694278_610282625675400,259
807,1.0,1.0,2.0,2013-11-11 21:03:30,496760523694278_610282585675404,34
808,,2.0,,2013-11-11 21:03:15,496760523694278_610282532342076,19
809,,2.0,2.0,2013-11-11 21:03:05,496760523694278_610282502342079,49
810,,,1.0,2013-11-11 21:02:37,496760523694278_610282419008754,19
811,1.0,2.0,1.0,2013-11-11 21:02:19,496760523694278_610282372342092,41
812,11.0,3.0,1.0,2013-11-11 21:02:10,496760523694278_610282325675430,228
813,7.0,6.0,1.0,2013-11-11 21:02:01,496760523694278_610282279008768,290
814,1.0,1.0,,2013-11-11 21:01:50,496760523694278_610282205675442,48
815,1.0,1.0,,2013-11-11 21:01:36,496760523694278_610282195675443,21
816,1.0,,,2013-11-11 16:29:17,496760523694278_610210789015917,18
817,3.0,2.0,,2013-11-11 16:29:03,496760523694278_610210752349254,40
818,8.0,,,2013-11-11 16:28:56,496760523694278_610210715682591,161
819,4.0,2.0,12.0,2013-11-11 16:28:51,496760523694278_610210689015927,137
820,4.0,1.0,,2013-11-11 16:26:44,496760523694278_610209969015999,41
821,,,,2013-11-11 16:25:27,496760523694278_610209645682698,9
822,3.0,1.0,,2013-11-11 16:24:18,496760523694278_610209322349397,66
823,1.0,1.0,,2013-11-11 16:23:48,496760523694278_610209112349418,28
824,4.0,1.0,5.0,2013-11-11 16:23:19,496760523694278_610208989016097,128
825,2.0,2.0,,2013-11-11 16:23:13,496760523694278_610208962349433,62
826,,1.0,3.0,2013-11-11 16:22:02,496760523694278_610208569016139,37
827,7.0,2.0,,2013-11-11 16:21:54,496760523694278_610208525682810,155
828,,,,2013-11-11 16:21:47,496760523694278_610208489016147,7
829,3.0,3.0,,2013-11-11 16:21:35,496760523694278_610208452349484,137
830,5.0,,,2013-11-11 16:21:27,496760523694278_610208402349489,46
831,5.0,,,2013-11-11 16:21:20,496760523694278_610208365682826,56
832,11.0,3.0,,2013-11-11 16:21:15,496760523694278_610208342349495,123
833,2.0,1.0,,2013-11-11 06:28:35,496760523694278_609961609040835,27
834,,,,2013-11-11 06:21:35,496760523694278_609959749041021,10
835,1.0,,,2013-11-11 01:49:22,496760523694278_609901032380226,7
836,,2.0,1.0,2013-11-11 01:48:58,496760523694278_609900905713572,18
837,1.0,2.0,1.0,2013-11-11 01:48:48,496760523694278_609900865713576,48
838,,1.0,1.0,2013-11-11 01:48:37,496760523694278_609900855713577,20
839,4.0,9.0,3.0,2013-11-11 01:48:25,496760523694278_609900782380251,158
840,6.0,7.0,1.0,2013-11-11 01:47:46,496760523694278_609900639046932,71
841,3.0,4.0,2.0,2013-11-11 01:47:37,496760523694278_609900619046934,58
842,1.0,,,2013-11-11 01:47:27,496760523694278_609900552380274,21
843,2.0,1.0,4.0,2013-11-11 01:47:22,496760523694278_609900535713609,72
844,1.0,,1.0,2013-11-11 01:47:16,496760523694278_609900505713612,22
845,1.0,3.0,4.0,2013-11-11 01:46:18,496760523694278_609900272380302,54
846,2.0,1.0,,2013-11-11 01:46:01,496760523694278_609900232380306,89
847,10.0,4.0,4.0,2013-11-11 01:45:33,496760523694278_609900172380312,232
848,1.0,,,2013-11-11 01:45:17,496760523694278_609900139046982,23
849,1.0,,,2013-11-10 23:56:06,496760523694278_609870075716655,49
850,,,,2013-11-10 23:55:52,496760523694278_609869992383330,18
851,,,,2013-11-10 23:55:46,496760523694278_609869969049999,36
852,1.0,,,2013-11-10 23:55:39,496760523694278_609869935716669,27
853,1.0,2.0,,2013-11-10 23:55:26,496760523694278_609869889050007,22
854,15.0,4.0,7.0,2013-11-10 23:55:16,496760523694278_609869812383348,244
855,,1.0,2.0,2013-11-10 23:55:11,496760523694278_609869782383351,46
856,3.0,1.0,1.0,2013-11-10 23:55:07,496760523694278_609869775716685,56
857,,2.0,1.0,2013-11-10 23:54:59,496760523694278_609869752383354,36
858,4.0,2.0,1.0,2013-11-10 23:54:44,496760523694278_609869739050022,86
859,,1.0,,2013-11-10 23:54:31,496760523694278_609869709050025,13
860,1.0,,,2013-11-10 23:54:23,496760523694278_609869682383361,46
861,3.0,2.0,,2013-11-10 23:54:15,496760523694278_609869672383362,46
862,,,,2013-11-10 22:08:53,496760523694278_609843422385987,17
863,8.0,3.0,2.0,2013-11-10 22:08:34,496760523694278_609843375719325,201
864,2.0,6.0,2.0,2013-11-10 22:08:27,496760523694278_609843339052662,321
865,1.0,,,2013-11-10 22:08:10,496760523694278_609843315719331,13
866,2.0,2.0,1.0,2013-11-10 22:07:40,496760523694278_609843169052679,23
867,,1.0,1.0,2013-11-10 22:07:32,496760523694278_609843152386014,7
868,2.0,4.0,,2013-11-10 22:07:26,496760523694278_609843122386017,54
869,1.0,,,2013-11-10 22:06:51,496760523694278_609843002386029,14
870,2.0,1.0,,2013-11-10 22:06:37,496760523694278_609842955719367,64
871,3.0,4.0,11.0,2013-11-10 22:06:31,496760523694278_609842925719370,75
872,3.0,3.0,,2013-11-10 22:06:02,496760523694278_609842752386054,82
873,1.0,,1.0,2013-11-10 22:05:21,496760523694278_609842495719413,18
874,4.0,2.0,3.0,2013-11-10 22:03:34,496760523694278_609840482386281,81
875,,1.0,,2013-11-10 22:03:29,496760523694278_609840025719660,34
876,,2.0,2.0,2013-11-10 22:03:24,496760523694278_609839655719697,45
877,3.0,1.0,1.0,2013-11-10 22:03:13,496760523694278_609838885719774,44
878,4.0,2.0,,2013-11-10 22:03:07,496760523694278_609838415719821,71
879,,1.0,,2013-11-10 22:02:56,496760523694278_609837615719901,13
880,3.0,,,2013-11-10 22:02:48,496760523694278_609836949053301,45
881,3.0,,1.0,2013-11-10 22:02:31,496760523694278_609835805720082,18
882,,2.0,,2013-11-10 18:36:47,496760523694278_609648839072112,42
883,1.0,,,2013-11-10 18:36:15,496760523694278_609648769072119,23
884,13.0,2.0,,2013-11-10 18:35:54,496760523694278_609648685738794,207
885,,2.0,4.0,2013-11-10 18:34:54,496760523694278_609648539072142,97
886,1.0,2.0,1.0,2013-11-10 18:34:43,496760523694278_609648512405478,89
887,9.0,6.0,9.0,2013-11-10 18:34:16,496760523694278_609648412405488,120
888,2.0,2.0,,2013-11-10 18:34:02,496760523694278_609648319072164,39
889,2.0,2.0,3.0,2013-11-10 18:33:53,496760523694278_609648289072167,144
890,1.0,,1.0,2013-11-10 18:33:44,496760523694278_609648259072170,30
891,1.0,,,2013-11-10 18:33:38,496760523694278_609648255738837,22
892,2.0,1.0,3.0,2013-11-10 18:33:25,496760523694278_609648232405506,47
893,,,,2013-11-10 18:33:11,496760523694278_609648202405509,8
894,,,,2013-11-10 00:44:37,496760523694278_609349175768745,15
895,,2.0,,2013-11-10 00:44:29,496760523694278_609349165768746,35
896,12.0,2.0,1.0,2013-11-10 00:44:08,496760523694278_609349112435418,117
897,5.0,2.0,1.0,2013-11-10 00:43:50,496760523694278_609349039102092,115
898,,,,2013-11-10 00:43:36,496760523694278_609349009102095,11
899,4.0,,,2013-11-10 00:43:29,496760523694278_609348989102097,35
900,4.0,2.0,1.0,2013-11-10 00:43:24,496760523694278_609348979102098,43
901,3.0,,1.0,2013-11-10 00:43:20,496760523694278_609348965768766,49
902,2.0,,3.0,2013-11-10 00:43:12,496760523694278_609348952435434,15
903,4.0,1.0,,2013-11-10 00:43:08,496760523694278_609348932435436,57
904,1.0,,,2013-11-10 00:43:03,496760523694278_609348922435437,8
905,3.0,1.0,,2013-11-10 00:42:58,496760523694278_609348905768772,34
906,,,,2013-11-09 20:39:38,496760523694278_609290179107978,8
907,3.0,,,2013-11-09 20:39:25,496760523694278_609290132441316,14
908,1.0,1.0,2.0,2013-11-09 20:39:20,496760523694278_609290105774652,37
909,1.0,1.0,1.0,2013-11-09 20:39:09,496760523694278_609290062441323,27
910,,,,2013-11-09 20:39:04,496760523694278_609290049107991,25
911,,,,2013-11-09 20:38:51,496760523694278_609290019107994,24
912,1.0,1.0,,2013-11-09 20:38:41,496760523694278_609289992441330,38
913,13.0,13.0,3.0,2013-11-09 20:38:30,496760523694278_609289959108000,240
914,1.0,,2.0,2013-11-09 20:38:20,496760523694278_609289925774670,33
915,2.0,3.0,,2013-11-09 20:38:06,496760523694278_609289902441339,55
916,4.0,2.0,,2013-11-09 20:37:53,496760523694278_609289842441345,48
917,2.0,,,2013-11-09 20:37:42,496760523694278_609289802441349,29
918,,1.0,,2013-11-09 16:24:29,496760523694278_609222845781378,15
919,,,,2013-11-09 16:23:55,496760523694278_609222685781394,22
920,4.0,,,2013-11-09 16:23:21,496760523694278_609222519114744,75
921,,2.0,,2013-11-09 16:23:02,496760523694278_609222449114751,80
922,13.0,26.0,3.0,2013-11-09 16:22:20,496760523694278_609222339114762,421
923,,3.0,,2013-11-09 16:21:56,496760523694278_609222229114773,43
924,7.0,1.0,,2013-11-09 16:21:47,496760523694278_609222152448114,102
925,5.0,4.0,6.0,2013-11-09 16:21:10,496760523694278_609221982448131,115
926,1.0,1.0,2.0,2013-11-09 16:20:41,496760523694278_609221855781477,53
927,,4.0,2.0,2013-11-09 16:20:31,496760523694278_609221795781483,50
928,1.0,3.0,,2013-11-09 16:20:16,496760523694278_609221735781489,65
929,14.0,8.0,5.0,2013-11-08 22:48:35,496760523694278_608937965809866,238
930,1.0,3.0,1.0,2013-11-08 22:48:15,496760523694278_608937925809870,51
931,2.0,2.0,,2013-11-08 22:48:05,496760523694278_608937905809872,29
932,3.0,3.0,1.0,2013-11-08 22:47:58,496760523694278_608937872476542,41
933,1.0,,,2013-11-08 22:47:29,496760523694278_608937812476548,47
934,2.0,2.0,,2013-11-08 22:47:19,496760523694278_608937792476550,80
935,2.0,3.0,,2013-11-08 22:47:12,496760523694278_608937779143218,39
936,4.0,,,2013-11-08 22:47:06,496760523694278_608937769143219,35
937,6.0,7.0,3.0,2013-11-08 22:46:25,496760523694278_608937685809894,149
938,1.0,1.0,2.0,2013-11-08 22:46:20,496760523694278_608937672476562,26
939,,3.0,1.0,2013-11-08 22:46:08,496760523694278_608937642476565,40
940,4.0,2.0,,2013-11-08 22:46:01,496760523694278_608937635809899,77
941,2.0,,,2013-11-08 22:45:45,496760523694278_608937615809901,37
942,2.0,1.0,,2013-11-08 22:45:30,496760523694278_608937575809905,30
943,,5.0,3.0,2013-11-08 19:45:30,496760523694278_608888735814789,44
944,15.0,4.0,9.0,2013-11-08 19:45:11,496760523694278_608888659148130,279
945,2.0,,,2013-11-08 19:44:28,496760523694278_608888235814839,38
946,,1.0,,2013-11-08 19:43:59,496760523694278_608888082481521,22
947,5.0,1.0,2.0,2013-11-08 19:43:53,496760523694278_608888072481522,89
948,1.0,2.0,1.0,2013-11-08 19:43:47,496760523694278_608888049148191,19
949,5.0,1.0,1.0,2013-11-08 19:42:46,496760523694278_608887895814873,84
950,3.0,3.0,,2013-11-08 19:42:39,496760523694278_608887869148209,40
951,2.0,,1.0,2013-11-08 19:42:30,496760523694278_608887849148211,23
952,2.0,2.0,,2013-11-08 19:42:22,496760523694278_608887842481545,60
953,1.0,1.0,,2013-11-08 19:42:07,496760523694278_608887795814883,9
954,7.0,,2.0,2013-11-08 19:42:02,496760523694278_608887779148218,99
955,2.0,2.0,,2013-11-08 19:41:57,496760523694278_608887752481554,36
956,,1.0,,2013-11-08 19:41:51,496760523694278_608887735814889,15
957,1.0,,,2013-11-08 19:41:46,496760523694278_608887709148225,23
958,1.0,1.0,2.0,2013-11-08 19:41:15,496760523694278_608887605814902,49
959,,,,2013-11-08 16:45:44,496760523694278_608836595820003,18
960,,,,2013-11-08 16:45:23,496760523694278_608836499153346,5
961,18.0,8.0,3.0,2013-11-08 16:44:47,496760523694278_608836362486693,185
962,5.0,13.0,,2013-11-08 16:44:00,496760523694278_608836135820049,114
963,1.0,,1.0,2013-11-08 16:43:46,496760523694278_608836082486721,26
964,4.0,,2.0,2013-11-08 16:43:37,496760523694278_608836035820059,95
965,,2.0,2.0,2013-11-08 16:43:26,496760523694278_608836002486729,48
966,2.0,1.0,,2013-11-08 16:43:09,496760523694278_608835935820069,35
967,,,,2013-11-08 16:42:57,496760523694278_608835889153407,30
968,4.0,2.0,,2013-11-08 16:42:50,496760523694278_608835842486745,51
969,6.0,2.0,,2013-11-08 16:42:41,496760523694278_608835822486747,53
970,,1.0,2.0,2013-11-08 16:42:31,496760523694278_608835772486752,22
971,1.0,,,2013-11-08 16:42:23,496760523694278_608835745820088,64
972,,1.0,2.0,2013-11-08 16:42:17,496760523694278_608835685820094,16
973,,,1.0,2013-11-08 16:42:11,496760523694278_608835652486764,32
974,1.0,,,2013-11-08 16:42:06,496760523694278_608835619153434,18
975,1.0,3.0,3.0,2013-11-08 16:41:59,496760523694278_608835579153438,37
976,,1.0,,2013-11-08 16:41:52,496760523694278_608835549153441,15
977,,,1.0,2013-11-08 16:41:39,496760523694278_608835502486779,35
978,2.0,,,2013-11-08 13:41:43,496760523694278_608782822492047,36
979,2.0,2.0,,2013-11-08 13:41:25,496760523694278_608782762492053,100
980,,1.0,,2013-11-08 13:41:02,496760523694278_608782655825397,18
981,2.0,3.0,1.0,2013-11-08 13:40:53,496760523694278_608782602492069,26
982,1.0,1.0,,2013-11-08 13:40:46,496760523694278_608782579158738,28
983,,,,2013-11-08 13:40:26,496760523694278_608782519158744,13
984,1.0,,,2013-11-08 13:40:20,496760523694278_608782485825414,15
985,,,1.0,2013-11-08 13:40:11,496760523694278_608782452492084,9
986,2.0,2.0,1.0,2013-11-08 13:38:56,496760523694278_608782082492121,48
987,,3.0,1.0,2013-11-08 13:37:18,496760523694278_608781849158811,30
988,5.0,2.0,1.0,2013-11-08 13:37:09,496760523694278_608781829158813,105
989,15.0,19.0,21.0,2013-11-08 13:36:42,496760523694278_608781725825490,362
990,,,,2013-11-08 13:36:32,496760523694278_608781675825495,10
991,5.0,1.0,3.0,2013-11-08 13:36:24,496760523694278_608781622492167,68
992,2.0,2.0,,2013-11-08 13:36:17,496760523694278_608781589158837,29
993,2.0,,,2013-11-08 03:35:53,496760523694278_608598512510478,23
994,,,,2013-11-08 03:35:42,496760523694278_608598469177149,19
995,2.0,1.0,1.0,2013-11-08 03:35:18,496760523694278_608598389177157,32
996,1.0,3.0,,2013-11-08 03:34:57,496760523694278_608598305843832,23
997,5.0,,4.0,2013-11-08 03:30:29,496760523694278_608597239177272,75
998,10.0,7.0,,2013-11-08 03:30:23,496760523694278_608597199177276,118
999,1.0,1.0,1.0,2013-11-08 03:30:11,496760523694278_608597165843946,65
1000,1.0,,2.0,2013-11-08 03:27:09,496760523694278_608596335844029,33
1001,3.0,6.0,5.0,2013-11-08 03:27:00,496760523694278_608596249177371,125
1002,1.0,7.0,10.0,2013-11-08 03:26:51,496760523694278_608596232510706,156
1003,1.0,,,2013-11-08 03:25:50,496760523694278_608595969177399,14
1004,2.0,4.0,,2013-11-08 03:25:26,496760523694278_608595852510744,63
1005,4.0,,1.0,2013-11-08 03:25:12,496760523694278_608595825844080,28
1006,1.0,5.0,1.0,2013-11-08 03:25:07,496760523694278_608595815844081,49
1007,2.0,,,2013-11-08 03:19:15,496760523694278_1440151716212090,32
1008,,,,2013-11-07 23:27:02,496760523694278_608545969182399,9
1009,2.0,2.0,1.0,2013-11-07 20:05:23,496760523694278_608451795858483,26
1010,1.0,,1.0,2013-11-07 20:05:08,496760523694278_608451742525155,13
1011,3.0,1.0,5.0,2013-11-07 20:04:51,496760523694278_608451679191828,88
1012,1.0,,,2013-11-07 20:04:24,496760523694278_608451559191840,8
1013,9.0,16.0,15.0,2013-11-07 20:04:19,496760523694278_608451539191842,234
1014,,,2.0,2013-11-07 20:04:13,496760523694278_608451515858511,73
1015,4.0,6.0,2.0,2013-11-07 20:04:04,496760523694278_608451479191848,135
1016,2.0,2.0,,2013-11-07 20:03:58,496760523694278_608451459191850,60
1017,12.0,10.0,,2013-11-07 20:03:52,496760523694278_608451422525187,185
1018,3.0,2.0,1.0,2013-11-07 20:03:39,496760523694278_608451332525196,49
1019,,,1.0,2013-11-07 20:03:27,496760523694278_608451262525203,18
1020,2.0,,,2013-11-07 20:03:19,496760523694278_608451212525208,12
1021,8.0,1.0,9.0,2013-11-07 19:46:48,496760523694278_10102232495233483,249
1022,2.0,,2.0,2013-11-07 18:49:29,496760523694278_608427649194231,28
1023,4.0,1.0,,2013-11-07 18:49:14,496760523694278_608427595860903,36
1024,,1.0,1.0,2013-11-07 18:49:03,496760523694278_608427545860908,29
1025,4.0,3.0,2.0,2013-11-07 18:48:49,496760523694278_608427469194249,92
1026,,2.0,,2013-11-07 18:48:37,496760523694278_608427429194253,60
1027,1.0,2.0,1.0,2013-11-07 18:48:08,496760523694278_608427332527596,37
1028,2.0,,,2013-11-07 18:47:09,496760523694278_608427205860942,25
1029,5.0,2.0,3.0,2013-11-07 18:47:02,496760523694278_608427192527610,113
1030,1.0,1.0,,2013-11-07 18:46:57,496760523694278_608427162527613,93
1031,7.0,8.0,,2013-11-07 18:46:52,496760523694278_608427149194281,150
1032,3.0,7.0,,2013-11-07 18:46:26,496760523694278_608427082527621,75
1033,19.0,,,2013-11-07 18:45:57,496760523694278_608426985860964,67
1034,1.0,3.0,1.0,2013-11-07 18:45:47,496760523694278_608426942527635,83
1035,,,1.0,2013-11-07 18:45:32,496760523694278_608426892527640,23
1036,,1.0,,2013-11-07 16:17:01,496760523694278_608390579197938,18
1037,2.0,3.0,1.0,2013-11-07 16:16:56,496760523694278_608390555864607,65
1038,1.0,1.0,1.0,2013-11-07 16:16:49,496760523694278_608390542531275,22
1039,,1.0,4.0,2013-11-07 16:16:22,496760523694278_608390435864619,117
1040,2.0,3.0,5.0,2013-11-07 16:15:19,496760523694278_608390089197987,71
1041,2.0,1.0,1.0,2013-11-07 16:14:20,496760523694278_608389815864681,73
1042,5.0,,,2013-11-07 16:13:06,496760523694278_608389562531373,89
1043,,1.0,1.0,2013-11-07 16:12:02,496760523694278_608389342531395,29
1044,2.0,1.0,1.0,2013-11-07 16:11:50,496760523694278_608389315864731,40
1045,6.0,4.0,3.0,2013-11-07 16:11:40,496760523694278_608389289198067,118
1046,,,,2013-11-07 16:11:12,496760523694278_608389165864746,19
1047,,,,2013-11-07 16:11:05,496760523694278_608389135864749,15
1048,7.0,3.0,8.0,2013-11-07 16:10:59,496760523694278_608389122531417,258
1049,2.0,,,2013-11-07 16:10:54,496760523694278_608389109198085,39
1050,2.0,2.0,1.0,2013-11-07 16:10:49,496760523694278_608389099198086,51
1051,1.0,1.0,,2013-11-07 16:10:42,496760523694278_608389085864754,5
1052,4.0,3.0,,2013-11-07 03:41:19,496760523694278_608001489236847,124
1053,1.0,1.0,,2013-11-07 03:41:14,496760523694278_608001482570181,41
1054,2.0,1.0,,2013-11-07 03:41:01,496760523694278_608001452570184,19
1055,1.0,1.0,,2013-11-07 03:40:55,496760523694278_608001379236858,36
1056,2.0,,1.0,2013-11-07 03:40:41,496760523694278_608001359236860,56
1057,3.0,1.0,,2013-11-07 03:39:43,496760523694278_608001229236873,70
1058,1.0,,,2013-11-07 03:39:27,496760523694278_608001172570212,5
1059,2.0,,,2013-11-07 03:39:21,496760523694278_608001159236880,27
1060,1.0,,,2013-11-07 03:39:12,496760523694278_608001112570218,8
1061,1.0,1.0,1.0,2013-11-07 03:39:01,496760523694278_608001039236892,94
1062,1.0,,3.0,2013-11-07 03:38:50,496760523694278_608001002570229,50
1063,,,,2013-11-07 03:38:40,496760523694278_608000972570232,13
1064,1.0,1.0,9.0,2013-11-07 03:38:32,496760523694278_608000949236901,58
1065,,2.0,,2013-11-07 03:38:24,496760523694278_608000932570236,17
1066,9.0,6.0,11.0,2013-11-07 03:38:15,496760523694278_608000912570238,318
1067,3.0,1.0,,2013-11-07 03:38:09,496760523694278_608000889236907,32
1068,1.0,,,2013-11-07 03:38:04,496760523694278_608000865903576,29
1069,2.0,2.0,1.0,2013-11-07 03:37:59,496760523694278_608000852570244,22
1070,1.0,1.0,,2013-11-07 02:11:37,496760523694278_607985682571761,23
1071,2.0,1.0,1.0,2013-11-07 02:11:18,496760523694278_607985649238431,43
1072,1.0,1.0,,2013-11-07 02:11:13,496760523694278_607985629238433,20
1073,8.0,,,2013-11-07 02:11:07,496760523694278_607985615905101,80
1074,,,,2013-11-07 02:10:55,496760523694278_607985592571770,27
1075,,1.0,3.0,2013-11-07 02:10:39,496760523694278_607985549238441,10
1076,,1.0,1.0,2013-11-07 02:10:23,496760523694278_607985505905112,16
1077,,3.0,4.0,2013-11-07 02:10:14,496760523694278_607985485905114,30
1078,5.0,4.0,3.0,2013-11-07 02:10:08,496760523694278_607985475905115,92
1079,5.0,,4.0,2013-11-07 02:10:01,496760523694278_607985442571785,98
1080,2.0,,,2013-11-07 02:09:50,496760523694278_607985409238455,34
1081,2.0,,,2013-11-07 01:09:42,496760523694278_607971279239868,13
1082,1.0,2.0,3.0,2013-11-07 01:09:07,496760523694278_607971202573209,19
1083,4.0,1.0,4.0,2013-11-07 01:09:01,496760523694278_607971152573214,142
1084,3.0,4.0,7.0,2013-11-07 01:07:32,496760523694278_607964052573924,110
1085,,,,2013-11-07 01:07:19,496760523694278_607962755907387,8
1086,,4.0,,2013-11-07 01:07:09,496760523694278_607961369240859,72
1087,5.0,5.0,,2013-11-07 01:06:53,496760523694278_607959629241033,118
1088,3.0,,,2013-11-07 01:06:38,496760523694278_607958105907852,55
1089,,,,2013-11-07 01:06:25,496760523694278_607956535908009,37
1090,1.0,,,2013-11-07 01:06:20,496760523694278_607956055908057,18
1091,,,,2013-11-07 01:06:15,496760523694278_607955765908086,13
1092,,,1.0,2013-11-07 01:06:09,496760523694278_607954949241501,31
1093,1.0,,,2013-11-07 01:05:57,496760523694278_607953909241605,17
1094,2.0,1.0,1.0,2013-11-07 01:05:49,496760523694278_607952849241711,32
1095,2.0,,2.0,2013-11-06 22:33:56,496760523694278_607912529245743,32
1096,1.0,,,2013-11-06 22:33:45,496760523694278_607912479245748,4
1097,2.0,,,2013-11-06 22:33:36,496760523694278_607912445912418,38
1098,,,,2013-11-06 22:33:14,496760523694278_607912379245758,29
1099,41.0,24.0,10.0,2013-11-06 22:33:00,496760523694278_607912332579096,561
1100,,3.0,,2013-11-06 22:32:54,496760523694278_607912322579097,70
1101,7.0,4.0,,2013-11-06 22:32:33,496760523694278_607912255912437,63
1102,1.0,2.0,3.0,2013-11-06 22:32:23,496760523694278_607912215912441,54
